date,nav,running_max,drawdown
2016-02-16,30.4216,36.0391,-0.15587237195157477
2016-02-17,30.7027,36.0391,-0.1480725101348257
2016-02-18,31.0755,36.0391,-0.13772818966067402
2016-02-19,31.1002,36.0391,-0.13704282293397996
2016-02-22,31.016,36.0391,-0.13937917428570634
2016-02-23,30.6836,36.0391,-0.14860249007328152
2016-02-24,30.265,36.0391,-0.16021765249409659
2016-02-25,30.24,36.0391,-0.16091134351301783
2016-02-26,29.9406,36.0391,-0.169218987155617
2016-02-29,29.7635,36.0391,-0.1741330943336542
2016-03-01,30.5287,36.0391,-0.1529005996265167
2016-03-02,30.9607,36.0391,-0.14091361881955988
2016-03-03,31.1097,36.0391,-0.1367792203467899
2016-03-04,31.114,36.0391,-0.1366599054915355
2016-03-08,31.0575,36.0391,-0.13822764719429725
2016-03-09,31.0997,36.0391,-0.1370566967543585
2016-03-10,31.0779,36.0391,-0.1376615953228576
2016-03-11,31.0885,36.0391,-0.13736747033083507
2016-03-14,31.3364,36.0391,-0.13048883018721325
2016-03-15,31.1758,36.0391,-0.1349451012927626
2016-03-16,31.2445,36.0391,-0.1330388383727673
2016-03-17,31.3309,36.0391,-0.13064144221137597
2016-03-18,31.5504,36.0391,-0.12455083506524856
2016-03-21,31.9899,36.0391,-0.1123557469526153
2016-03-22,31.8682,36.0391,-0.11573263483272322
2016-03-23,32.2192,36.0391,-0.10599321292707076
2016-03-28,31.8759,36.0391,-0.11551897799889554
2016-03-29,31.9445,36.0391,-0.11361548984297598
2016-03-30,32.3132,36.0391,-0.10338493469592736
2016-03-31,32.3614,36.0391,-0.10204749841144745
2016-04-01,32.6099,36.0391,-0.09515220968337157
2016-04-04,33.112,36.0391,-0.0812201192593599
2016-04-05,32.9295,36.0391,-0.08628406369748409
2016-04-06,33.2317,36.0391,-0.0778987266607657
2016-04-07,33.0194,36.0391,-0.08378955079344375
2016-04-08,33.065,36.0391,-0.08252425837493171
2016-04-11,33.3875,36.0391,-0.07357564423084917
2016-04-12,33.512,36.0391,-0.07012106295662202
2016-04-13,33.7693,36.0391,-0.06298159498988587
2016-04-18,34.1922,36.0391,-0.05124711771381629
2016-04-20,34.2725,36.0391,-0.049018982161041724
2016-04-21,34.1677,36.0391,-0.05192693491235889
2016-04-22,34.001,36.0391,-0.05655246662652513
2016-04-25,33.9629,36.0391,-0.057609651739360834
2016-04-26,34.1453,36.0391,-0.052548482065312374
2016-04-27,34.3437,36.0391,-0.047043350139154394
2016-04-28,34.1016,36.0391,-0.05376105396638653
2016-04-29,34.1348,36.0391,-0.05283983229325928
2016-05-02,34.0495,36.0391,-0.05520670604981803
2016-05-03,34.0306,36.0391,-0.0557311364601224
2016-05-04,33.7226,36.0391,-0.0642774098132306
2016-05-05,33.9939,36.0391,-0.056749474875898764
2016-05-06,33.8769,36.0391,-0.059995948844449476
2016-05-09,34.0572,36.0391,-0.05499304921599035
2016-05-10,33.8602,36.0391,-0.060459334445088775
2016-05-11,33.9502,36.0391,-0.0579620467769727
2016-05-12,34.334,36.0391,-0.04731250225449568
2016-05-13,34.2819,36.0391,-0.048758154337927295
2016-05-16,34.214,36.0391,-0.05064221914531719
2016-05-17,34.2682,36.0391,-0.04913829701629613
2016-05-18,34.3194,36.0391,-0.04771761780954564
2016-05-19,33.8355,36.0391,-0.06114470117178272
2016-05-20,33.6161,36.0391,-0.0672325335538344
2016-05-23,33.6583,36.0391,-0.06606158311389576
2016-05-24,33.416,36.0391,-0.07278483646927925
2016-05-25,33.6057,36.0391,-0.0675211090177057
2016-05-26,33.5544,36.0391,-0.0689445629885318
2016-05-27,33.7237,36.0391,-0.06424688740839801
2016-05-30,33.8423,36.0391,-0.06095601721463617
2016-05-31,33.7683,36.0391,-0.06300934263064262
2016-06-01,33.793,36.0391,-0.06232397590394878
2016-06-02,33.9535,36.0391,-0.05787047956247515
2016-06-03,33.8652,36.0391,-0.06032059624130448
2016-06-06,34.0559,36.0391,-0.05502912114897418
2016-06-07,34.4547,36.0391,-0.0439633620151445
2016-06-08,34.5334,36.0391,-0.04177962268758095
2016-06-09,34.2408,36.0391,-0.049898582373033684
2016-06-10,34.345,36.0391,-0.047007278206170455
2016-06-13,34.1257,36.0391,-0.05309233582414641
2016-06-14,34.0845,36.0391,-0.05423553862332853
2016-06-15,34.3849,36.0391,-0.045900147339972275
2016-06-16,34.26,36.0391,-0.04936582767050235
2016-06-17,34.405,36.0391,-0.0453424197607597
2016-06-20,34.2823,36.0391,-0.048747055281624596
2016-06-21,34.2368,36.0391,-0.05000957293606101
2016-06-22,34.2584,36.0391,-0.049410223895713146
2016-06-23,34.2001,36.0391,-0.05102791135183726
2016-06-24,33.9007,36.0391,-0.059335554994436546
2016-06-27,34.2331,36.0391,-0.050112239206861364
2016-06-28,34.5703,36.0391,-0.04075573474365324
2016-06-29,35.1004,36.0391,-0.026046710378449967
2016-06-30,35.2551,36.0391,-0.021754150353366142
2016-07-01,35.3909,36.0391,-0.017986020738586572
2016-07-04,35.5248,36.0391,-0.014270611641245212
2016-07-05,35.5532,36.0391,-0.013482578643750798
2016-07-07,35.6973,36.0391,-0.0094841436106895
2016-07-08,35.747,36.0391,-0.008105085865074302
2016-07-11,35.8859,36.0391,-0.004250938563948536
2016-07-12,35.7695,36.0391,-0.007480763948045199
2016-07-13,35.8112,36.0391,-0.006323687328484873
2016-07-14,36.3687,36.3687,0.0
2016-07-15,36.3821,36.3821,0.0
2016-07-18,36.3078,36.3821,-0.002042213066315579
2016-07-19,36.1272,36.3821,-0.007006192605704453
2016-07-20,36.5005,36.5005,0.0
2016-07-21,36.5193,36.5193,0.0
2016-07-22,36.6433,36.6433,0.0
2016-07-25,36.9769,36.9769,0.0
2016-07-26,36.7347,36.9769,-0.006550035292304246
2016-07-27,36.4712,36.9769,-0.013676105893138613
2016-07-28,36.7219,36.9769,-0.006896197355646394
2016-07-29,36.8836,36.9769,-0.0025231969148306055
2016-08-01,36.5024,36.9769,-0.012832335863741884
2016-08-02,36.3876,36.9769,-0.01593697686934281
2016-08-03,35.9656,36.9769,-0.027349507395157513
2016-08-04,36.1689,36.9769,-0.021851480248479493
2016-08-05,36.4669,36.9769,-0.013792394711292677
2016-08-08,36.5398,36.9769,-0.011820893584913894
2016-08-09,36.3094,36.9769,-0.018051810725074446
2016-08-10,35.939,36.9769,-0.028068875433040597
2016-08-11,35.9288,36.9769,-0.028344723327266452
2016-08-12,36.0147,36.9769,-0.026021651355305653
2016-08-16,35.9908,36.9769,-0.02666800083295251
2016-08-17,36.3047,36.9769,-0.018178917107707915
2016-08-18,36.6979,36.9769,-0.007545251224413185
2016-08-19,36.761,36.9769,-0.005838780427780521
2016-08-22,36.7581,36.9769,-0.005917207770256616
2016-08-23,36.8134,36.9769,-0.004421679480973273
2016-08-24,37.0685,37.0685,0.0
2016-08-25,37.1465,37.1465,0.0
2016-08-26,37.145,37.1465,-4.038065497424803e-05
2016-08-29,37.3338,37.3338,0.0
2016-08-30,37.8232,37.8232,0.0
2016-08-31,37.9673,37.9673,0.0
2016-09-01,37.547,37.9673,-0.011070052387185947
2016-09-02,37.7261,37.9673,-0.006352835202924623
2016-09-06,37.9713,37.9713,0.0
2016-09-07,37.7765,37.9713,-0.005130190433300985
2016-09-08,38.0072,38.0072,0.0
2016-09-09,37.8889,38.0072,-0.0031125681449829523
2016-09-12,37.1323,38.0072,-0.023019322654654784
2016-09-14,37.4695,38.0072,-0.014147319455261154
2016-09-15,37.5655,38.0072,-0.011621482245469217
2016-09-16,37.5474,38.0072,-0.012097707802732005
2016-09-19,37.7317,38.0072,-0.007248626576017214
2016-09-20,37.8995,38.0072,-0.0028336736197350776
2016-09-21,37.8895,38.0072,-0.003096781662421888
2016-09-22,38.4994,38.4994,0.0
2016-09-23,38.6335,38.6335,0.0
2016-09-26,38.5512,38.6335,-0.002130275538069215
2016-09-27,38.6536,38.6536,0.0
2016-09-28,38.8645,38.8645,0.0
2016-09-29,37.6457,38.8645,-0.031360238778319616
2016-09-30,38.6634,38.8645,-0.005174387937577962
2016-10-03,39.4262,39.4262,0.0
2016-10-04,39.6324,39.6324,0.0
2016-10-05,39.9987,39.9987,0.0
2016-10-06,39.8451,39.9987,-0.0038401248040560443
2016-10-07,40.2223,40.2223,0.0
2016-10-10,40.4711,40.4711,0.0
2016-10-13,39.7037,40.4711,-0.01896167882760791
2016-10-14,39.9726,40.4711,-0.012317431451084881
2016-10-17,39.6723,40.4711,-0.019737541109581924
2016-10-18,40.0062,40.4711,-0.011487209391392916
2016-10-19,40.2299,40.4711,-0.0059598083570745475
2016-10-20,40.2785,40.4711,-0.004758951449305826
2016-10-21,40.0949,40.4711,-0.009295521989765465
2016-10-24,40.4993,40.4993,0.0
2016-10-25,40.6786,40.6786,0.0
2016-10-26,40.5044,40.6786,-0.004282349933380392
2016-10-27,40.588,40.6786,-0.002227215292561757
2016-10-28,41.0564,41.0564,0.0
2016-11-01,41.6575,41.6575,0.0
2016-11-02,41.034,41.6575,-0.014967292804416998
2016-11-03,40.5851,41.6575,-0.025743263517973958
2016-11-04,39.8044,41.6575,-0.044484186521034585
2016-11-07,40.3143,41.6575,-0.032243893656604405
2016-11-08,40.2973,41.6575,-0.032651983436356
2016-11-09,39.7184,41.6575,-0.0465486407009541
2016-11-10,40.372,41.6575,-0.030858788933565307
2016-11-11,39.2286,41.6575,-0.058306427414031026
2016-11-15,37.2816,41.6575,-0.10504470983616399
2016-11-16,37.2673,41.6575,-0.10538798535677851
2016-11-17,37.079,41.6575,-0.10990817979955592
2016-11-18,37.4444,41.6575,-0.10113665006301376
2016-11-21,36.0161,41.6575,-0.1354233931464922
2016-11-22,36.3454,41.6575,-0.12751845405989315
2016-11-23,36.6964,41.6575,-0.11909260037208191
2016-11-24,36.8274,41.6575,-0.1159479085398788
2016-11-25,37.3075,41.6575,-0.10442297305407189
2016-11-28,37.784,41.6575,-0.09298445658044774
2016-11-29,37.9466,41.6575,-0.08908119786353008
2016-11-30,38.2132,41.6575,-0.08268138990577922
2016-12-01,38.1715,41.6575,-0.08368241013022859
2016-12-02,37.6241,41.6575,-0.09682290103822844
2016-12-05,37.5993,41.6575,-0.09741823201104238
2016-12-06,37.4778,41.6575,-0.10033487367220784
2016-12-07,37.3837,41.6575,-0.10259377062953856
2016-12-08,37.6893,41.6575,-0.0952577567064753
2016-12-09,37.7144,41.6575,-0.09465522414931293
2016-12-12,37.4765,41.6575,-0.10036608053771823
2016-12-13,37.6478,41.6575,-0.09625397587469253
2016-12-14,37.2921,41.6575,-0.10479265438396446
2016-12-15,37.1506,41.6575,-0.1081894016683671
2016-12-16,37.1271,41.6575,-0.10875352577567066
2016-12-19,36.945,41.6575,-0.11312488747524452
2016-12-20,36.545,41.6575,-0.1227269999399867
2016-12-21,36.5384,41.6575,-0.12288543479565495
2016-12-22,36.1526,41.6575,-0.1321466722678989
2016-12-23,36.2255,41.6575,-0.13039668727119968
2016-12-26,35.6034,41.6575,-0.14533037268199
2016-12-27,35.8987,41.6575,-0.13824161315489414
2016-12-28,36.0955,41.6575,-0.13351737382224083
2016-12-29,36.3282,41.6575,-0.12793134489587699
2016-12-30,36.6631,41.6575,-0.11989197623477166
2017-01-02,36.945,41.6575,-0.11312488747524452
2017-01-03,37.2804,41.6575,-0.1050735161735582
2017-01-04,37.3559,41.6575,-0.1032611174458381
2017-01-05,37.6091,41.6575,-0.0971829802556563
2017-01-06,37.6588,41.6575,-0.09598991778191202
2017-01-09,37.8471,41.6575,-0.09146972333913461
2017-01-10,38.0179,41.6575,-0.08736962131668968
2017-01-11,38.2558,41.6575,-0.08165876492828417
2017-01-12,38.1337,41.6575,-0.08458980975814678
2017-01-13,38.1845,41.6575,-0.08337034147512445
2017-01-16,38.3745,41.6575,-0.07880933805437196
2017-01-17,38.5511,41.6575,-0.0745700054011883
2017-01-18,38.8508,41.6575,-0.06737562263698016
2017-01-19,38.9791,41.6575,-0.064295745063914
2017-01-20,38.6106,41.6575,-0.07314169117205782
2017-01-23,38.7686,41.6575,-0.06934885674848468
2017-01-24,39.1981,41.6575,-0.05903858848946775
2017-01-25,39.3139,41.6575,-0.05625877693092485
2017-01-27,39.5765,41.6575,-0.04995499009782145
2017-01-30,39.3144,41.6575,-0.05624677429034386
2017-01-31,39.1862,41.6575,-0.05932425133529373
2017-02-01,39.5325,41.6575,-0.051011222468943185
2017-02-02,39.6138,41.6575,-0.049059593110484356
2017-02-03,40.3205,41.6575,-0.032095060913400864
2017-02-06,40.7207,41.6575,-0.022488147392426328
2017-02-07,40.9243,41.6575,-0.01760067214787242
2017-02-08,40.9586,41.6575,-0.016777291004020922
2017-02-09,40.9909,41.6575,-0.01600192042249282
2017-02-10,41.2994,41.6575,-0.008596291184060467
2017-02-13,41.2657,41.6575,-0.009405269159214913
2017-02-14,41.0917,41.6575,-0.013582188081377788
2017-02-15,40.3628,41.6575,-0.031079637520254444
2017-02-16,40.8238,41.6575,-0.020013202904639038
2017-02-17,40.8373,41.6575,-0.019689131608953914
2017-02-20,41.1251,41.6575,-0.012780411690571869
2017-02-21,41.2254,41.6575,-0.010372681990037824
2017-02-22,40.9946,41.6575,-0.01591310088219411
2017-02-23,41.03,41.6575,-0.015063313929064348
2017-02-27,40.7685,41.6575,-0.021340694952889483
2017-02-28,40.9008,41.6575,-0.018164796255176197
2017-03-01,41.2422,41.6575,-0.009969393266518689
2017-03-02,40.7713,41.6575,-0.02127348016563646
2017-03-03,40.9417,41.6575,-0.017182980255656233
2017-03-06,40.9656,41.6575,-0.016609254035887866
2017-03-07,41.0703,41.6575,-0.014095901098241548
2017-03-08,41.0006,41.6575,-0.015769069195222918
2017-03-09,41.0732,41.6575,-0.014026285782872239
2017-03-10,40.9816,41.6575,-0.016225169537298134
2017-03-14,41.304,41.6575,-0.008485866890715843
2017-03-15,41.3027,41.6575,-0.008517073756226345
2017-03-16,41.8189,41.8189,0.0
2017-03-17,41.9777,41.9777,0.0
2017-03-20,42.24,42.24,0.0
2017-03-21,42.1456,42.24,-0.0022348484848484507
2017-03-22,42.0026,42.24,-0.005620265151515147
2017-03-23,42.1719,42.24,-0.001612215909090886
2017-03-24,42.2284,42.24,-0.0002746212121212954
2017-03-27,42.2659,42.2659,0.0
2017-03-28,42.3497,42.3497,0.0
2017-03-29,42.3573,42.3573,0.0
2017-03-30,42.691,42.691,0.0
2017-03-31,42.7884,42.7884,0.0
2017-04-03,43.2863,43.2863,0.0
2017-04-05,44.5942,44.5942,0.0
2017-04-06,44.6978,44.6978,0.0
2017-04-07,44.3425,44.6978,-0.007948937084151786
2017-04-10,44.7075,44.7075,0.0
2017-04-11,45.0113,45.0113,0.0
2017-04-12,44.8462,45.0113,-0.0036679678214136535
2017-04-13,44.78,45.0113,-0.005138709612919401
2017-04-17,44.9619,45.0113,-0.0010975021827851483
2017-04-18,44.5612,45.0113,-0.009999711183636073
2017-04-19,44.6032,45.0113,-0.009066612161834908
2017-04-20,45.0012,45.0113,-0.00022438809809988136
2017-04-21,44.9958,45.0113,-0.0003443579723313439
2017-04-24,45.2712,45.2712,0.0
2017-04-25,45.2974,45.2974,0.0
2017-04-26,44.6934,45.2974,-0.013334098645838566
2017-04-27,44.964,45.2974,-0.007360245841924851
2017-04-28,44.9968,45.2974,-0.00663614247175337
2017-05-02,44.8776,45.2974,-0.009267640085303008
2017-05-03,44.8741,45.2974,-0.00934490721321768
2017-05-04,45.0697,45.2974,-0.005026778578903102
2017-05-05,44.9503,45.2974,-0.007662691456904902
2017-05-08,45.2513,45.2974,-0.0010177184562469854
2017-05-09,45.4696,45.4696,0.0
2017-05-10,45.8331,45.8331,0.0
2017-05-11,45.5728,45.8331,-0.005679301640081125
2017-05-12,45.1186,45.8331,-0.015589170272139574
2017-05-15,45.6024,45.8331,-0.005033480170444471
2017-05-16,45.686,45.8331,-0.0032094708845791242
2017-05-17,45.8048,45.8331,-0.0006174576888755556
2017-05-18,45.5892,45.8331,-0.005321481636633818
2017-05-19,45.2431,45.8331,-0.01287279280694531
2017-05-22,44.866,45.8331,-0.02110047105694357
2017-05-23,44.0249,45.8331,-0.03945183720935308
2017-05-24,43.3484,45.8331,-0.05421191235155387
2017-05-25,44.2257,45.8331,-0.03507072399641309
2017-05-26,44.8599,45.8331,-0.021233562643591553
2017-05-29,44.4295,45.8331,-0.030624155904793837
2017-05-30,44.2141,45.8331,-0.03532381619397329
2017-05-31,44.5677,45.8331,-0.02760886782696348
2017-06-01,44.592,45.8331,-0.027078683309660567
2017-06-02,44.8693,45.8331,-0.02102847069039626
2017-06-05,45.12,45.8331,-0.015558624662089238
2017-06-06,44.8932,45.8331,-0.020507013490250525
2017-06-07,45.2229,45.8331,-0.01331352232338634
2017-06-08,45.3666,45.8331,-0.010178233634643985
2017-06-09,45.3998,45.8331,-0.009453866310592196
2017-06-12,45.6426,45.8331,-0.004156384796140777
2017-06-13,45.76,45.8331,-0.0015949172104876563
2017-06-14,45.7899,45.8331,-0.0009425502529830654
2017-06-15,46.1215,46.1215,0.0
2017-06-16,46.2799,46.2799,0.0
2017-06-19,46.4924,46.4924,0.0
2017-06-20,46.6247,46.6247,0.0
2017-06-21,46.8016,46.8016,0.0
2017-06-22,46.9542,46.9542,0.0
2017-06-23,46.4126,46.9542,-0.011534644398158211
2017-06-27,46.0949,46.9542,-0.01830081228090341
2017-06-28,45.7199,46.9542,-0.02628731828036679
2017-06-29,46.1769,46.9542,-0.01655442963568743
2017-06-30,46.3484,46.9542,-0.01290193422526642
2017-07-03,47.0864,47.0864,0.0
2017-07-04,47.3041,47.3041,0.0
2017-07-05,47.6057,47.6057,0.0
2017-07-06,47.6048,47.6057,-1.890529915538064e-05
2017-07-07,47.6689,47.6689,0.0
2017-07-10,47.7571,47.7571,0.0
2017-07-11,47.8999,47.8999,0.0
2017-07-12,47.981,47.981,0.0
2017-07-13,48.2403,48.2403,0.0
2017-07-14,47.7904,48.2403,-0.009326227241538754
2017-07-17,47.97,48.2403,-0.005603198985080882
2017-07-18,47.9429,48.2403,-0.006164969952508481
2017-07-19,48.2322,48.2403,-0.00016790940354849404
2017-07-20,48.4308,48.4308,0.0
2017-07-21,48.2629,48.4308,-0.0034668021176605945
2017-07-24,48.2489,48.4308,-0.0037558743609438228
2017-07-25,48.2663,48.4308,-0.003396598858577571
2017-07-26,48.4663,48.4663,0.0
2017-07-27,48.1589,48.4663,-0.006342551422328424
2017-07-28,48.5811,48.5811,0.0
2017-07-31,48.6537,48.6537,0.0
2017-08-01,48.8185,48.8185,0.0
2017-08-02,48.434,48.8185,-0.007876112539303759
2017-08-03,48.0355,48.8185,-0.016039001607996983
2017-08-04,48.1507,48.8185,-0.01367924045187785
2017-08-07,48.5716,48.8185,-0.0050575089361615255
2017-08-08,48.14,48.8185,-0.013898419656482641
2017-08-09,47.6533,48.8185,-0.023868000860329586
2017-08-10,46.6004,48.8185,-0.04543564427419933
2017-08-11,46.9331,48.8185,-0.03862060489363661
2017-08-14,47.737,48.8185,-0.022153486895336805
2017-08-16,48.3225,48.8185,-0.010160082755512834
2017-08-17,48.7034,48.8185,-0.0023577127523377595
2017-08-18,48.3833,48.8185,-0.008914653256449911
2017-08-21,47.7179,48.8185,-0.022544732017575342
2017-08-22,47.9154,48.8185,-0.01849913454940244
2017-08-23,48.1917,48.8185,-0.012839394901523082
2017-08-24,48.248,48.8185,-0.0116861435726211
2017-08-28,48.5392,48.8185,-0.005721191761320021
2017-08-29,48.1384,48.8185,-0.013931194116984402
2017-08-30,48.4861,48.8185,-0.006808894169218593
2017-08-31,49.1482,49.1482,0.0
2017-09-01,49.6448,49.6448,0.0
2017-09-04,49.5888,49.6448,-0.0011280134072449988
2017-09-05,50.0883,50.0883,0.0
2017-09-06,50.2949,50.2949,0.0
2017-09-07,50.479,50.479,0.0
2017-09-08,50.5481,50.5481,0.0
2017-09-11,50.7696,50.7696,0.0
2017-09-12,51.0852,51.0852,0.0
2017-09-13,50.6965,51.0852,-0.007608857359861609
2017-09-14,51.3182,51.3182,0.0
2017-09-15,51.7518,51.7518,0.0
2017-09-18,52.3804,52.3804,0.0
2017-09-19,52.9686,52.9686,0.0
2017-09-20,53.3602,53.3602,0.0
2017-09-21,53.3041,53.3602,-0.001051345384762481
2017-09-22,51.5995,53.3602,-0.03299650301160795
2017-09-25,51.0501,53.3602,-0.043292566369691254
2017-09-26,51.6784,53.3602,-0.03151787287154084
2017-09-27,50.832,53.3602,-0.04737988238424895
2017-09-28,51.2362,53.3602,-0.0398049482573154
2017-09-29,51.961,53.3602,-0.026221790772898212
2017-10-03,52.3213,53.3602,-0.019469567205520177
2017-10-04,53.2395,53.3602,-0.002261985524791843
2017-10-05,53.4476,53.4476,0.0
2017-10-06,53.8125,53.8125,0.0
2017-10-09,53.9716,53.9716,0.0
2017-10-10,54.358,54.358,0.0
2017-10-11,53.678,54.358,-0.012509658191986461
2017-10-12,53.9971,54.358,-0.006639317119835009
2017-10-13,54.1717,54.358,-0.0034272784134808942
2017-10-16,54.2114,54.358,-0.002696935133742917
2017-10-17,54.5388,54.5388,0.0
2017-10-18,54.4244,54.5388,-0.002097589239220543
2017-10-23,54.3424,54.5388,-0.0036011060015989083
2017-10-24,54.5146,54.5388,-0.0004437208006043969
2017-10-25,53.9848,54.5388,-0.010157905931190259
2017-10-26,54.1288,54.5388,-0.007517583811891826
2017-10-27,54.5232,54.5388,-0.0002860348962573367
2017-10-30,55.0944,55.0944,0.0
2017-10-31,55.4171,55.4171,0.0
2017-11-01,55.8753,55.8753,0.0
2017-11-02,56.6875,56.6875,0.0
2017-11-03,57.5792,57.5792,0.0
2017-11-06,57.8698,57.8698,0.0
2017-11-07,57.5758,57.8698,-0.00508037007212736
2017-11-08,57.2373,57.8698,-0.010929707723199344
2017-11-09,58.0804,58.0804,0.0
2017-11-10,57.7898,58.0804,-0.005003409067430575
2017-11-13,57.8186,58.0804,-0.0045075447138792635
2017-11-14,57.9063,58.0804,-0.002997568887266544
2017-11-15,57.2689,58.0804,-0.013972011212043944
2017-11-16,58.0829,58.0829,0.0
2017-11-17,58.6486,58.6486,0.0
2017-11-20,59.2067,59.2067,0.0
2017-11-21,59.6667,59.6667,0.0
2017-11-22,60.0691,60.0691,0.0
2017-11-23,60.5408,60.5408,0.0
2017-11-24,61.0875,61.0875,0.0
2017-11-27,61.2762,61.2762,0.0
2017-11-28,61.8321,61.8321,0.0
2017-11-29,61.933,61.933,0.0
2017-11-30,61.9529,61.9529,0.0
2017-12-01,61.4989,61.9529,-0.007328147673474561
2017-12-04,61.3177,61.9529,-0.010252950225090318
2017-12-05,61.5105,61.9529,-0.007140908658028855
2017-12-06,61.4633,61.9529,-0.007902777755359414
2017-12-07,61.9916,61.9916,0.0
2017-12-08,62.8436,62.8436,0.0
2017-12-11,63.6318,63.6318,0.0
2017-12-12,63.3879,63.6318,-0.0038329891657944426
2017-12-13,62.8065,63.6318,-0.012969930129274942
2017-12-14,62.7841,63.6318,-0.013321955374513972
2017-12-15,63.3238,63.6318,-0.004840347122036515
2017-12-18,63.8694,63.8694,0.0
2017-12-19,65.2296,65.2296,0.0
2017-12-20,65.8782,65.8782,0.0
2017-12-21,66.4699,66.4699,0.0
2017-12-22,66.208,66.4699,-0.003940129291604144
2017-12-26,66.0961,66.4699,-0.005623598049643297
2017-12-27,66.0456,66.4699,-0.006383340429277018
2017-12-28,66.3183,66.4699,-0.0022807315792562344
2017-12-29,66.1565,66.4699,-0.004714916074794795
2018-01-01,66.1953,66.4699,-0.004131193216779239
2018-01-02,65.5915,66.4699,-0.01321500408455556
2018-01-03,67.0627,67.0627,0.0
2018-01-04,67.8023,67.8023,0.0
2018-01-05,68.8684,68.8684,0.0
2018-01-08,69.0661,69.0661,0.0
2018-01-09,68.6975,69.0661,-0.0053369163743138825
2018-01-10,68.6873,69.0661,-0.00548460098369552
2018-01-11,68.7927,69.0661,-0.003958526686753894
2018-01-12,68.8466,69.0661,-0.003178114878355842
2018-01-15,69.0392,69.0661,-0.0003894819600355204
2018-01-16,67.6438,69.0661,-0.020593315678748447
2018-01-17,67.8071,69.0661,-0.0182289140403179
2018-01-18,66.4689,69.0661,-0.03760455563583298
2018-01-19,67.0254,69.0661,-0.029547057094580387
2018-01-22,67.6775,69.0661,-0.02010537731245876
2018-01-23,67.2381,69.0661,-0.026467398622479044
2018-01-24,66.4519,69.0661,-0.037850696651468785
2018-01-25,65.9743,69.0661,-0.0447658113025059
2018-01-29,65.4636,69.0661,-0.05216017698986919
2018-01-30,65.2116,69.0661,-0.05580885557458726
2018-01-31,64.872,69.0661,-0.060725884333993174
2018-02-01,64.6604,69.0661,-0.06378961603449462
2018-02-02,62.5129,69.0661,-0.09488301786259834
2018-02-05,62.5391,69.0661,-0.0945036711208539
2018-02-06,61.0687,69.0661,-0.11579342108501867
2018-02-07,62.36,69.0661,-0.09709683911499278
2018-02-08,63.7076,69.0661,-0.07758509601671448
2018-02-09,63.9351,69.0661,-0.07429115007217735
2018-02-12,64.4738,69.0661,-0.06649137565317875
2018-02-14,64.5707,69.0661,-0.06508837186405492
2018-02-15,63.6826,69.0661,-0.0779470680985318
2018-02-16,62.6723,69.0661,-0.09257508386893143
2018-02-19,61.7037,69.0661,-0.10659933020685997
2018-02-20,61.855,69.0661,-0.1044086751677018
2018-02-21,61.8416,69.0661,-0.10460269220355578
2018-02-22,61.7289,69.0661,-0.10623446234838807
2018-02-23,62.211,69.0661,-0.09925419272262381
2018-02-26,62.7988,69.0661,-0.09074350513493601
2018-02-27,62.4806,69.0661,-0.09535068579230621
2018-02-28,62.2774,69.0661,-0.0982927948733171
2018-03-01,62.2116,69.0661,-0.0992455053926602
2018-03-05,61.4179,69.0661,-0.11073739504619495
2018-03-06,60.7648,69.0661,-0.12019355371158935
2018-03-07,59.7924,69.0661,-0.13427281980595407
2018-03-08,59.6107,69.0661,-0.136903632896602
2018-03-09,59.6427,69.0661,-0.13644030863187595
2018-03-12,59.9923,69.0661,-0.1313784910397432
2018-03-13,60.5853,69.0661,-0.1227925132590375
2018-03-14,60.3817,69.0661,-0.12574041389335733
2018-03-15,60.6964,69.0661,-0.1211839093274415
2018-03-16,60.1759,69.0661,-0.12872016807087716
2018-03-19,59.1931,69.0661,-0.14295001455127776
2018-03-20,59.0942,69.0661,-0.14438197610694692
2018-03-21,59.2581,69.0661,-0.14200888713855286
2018-03-22,58.3845,69.0661,-0.15465763956557566
2018-03-23,57.8792,69.0661,-0.16197381928326648
2018-03-26,58.3483,69.0661,-0.15518177514004705
2018-03-27,58.7848,69.0661,-0.14886174259151752
2018-03-28,58.0969,69.0661,-0.1588217663948016
2018-04-02,59.6897,69.0661,-0.1357598011180594
2018-04-03,60.3663,69.0661,-0.12596338869575674
2018-04-04,59.8079,69.0661,-0.13404839711522742
2018-04-05,60.5934,69.0661,-0.12267523430452865
2018-04-06,61.0985,69.0661,-0.1153619503634924
2018-04-09,61.559,69.0661,-0.10869442461641832
2018-04-10,61.7781,69.0661,-0.10552210129137163
2018-04-11,61.6102,69.0661,-0.10795310579285655
2018-04-12,61.7648,69.0661,-0.10571467043889848
2018-04-13,61.5831,69.0661,-0.10834548352954643
2018-04-16,61.9447,69.0661,-0.1031099193381414
2018-04-17,61.8273,69.0661,-0.1048097402343553
2018-04-18,61.6812,69.0661,-0.10692510508049546
2018-04-19,62.0316,69.0661,-0.10185170438174451
2018-04-20,62.0067,69.0661,-0.10221222857523449
2018-04-23,62.337,69.0661,-0.09742985343026467
2018-04-24,62.5241,69.0661,-0.09472085436994426
2018-04-25,62.5142,69.0661,-0.09486419531434387
2018-04-26,63.2641,69.0661,-0.08400648074815298
2018-04-27,63.0954,69.0661,-0.08644906835625588
2018-04-30,62.9323,69.0661,-0.08881057421803185
